
Scott Eastwood,nm2207222,The Outpost,2019,21775,6.8,tt3833480

Derek Phillips,nm2208749,Retake,2016,1042,6.6,tt4327510

Katie Featherston,nm2209370,Paranormal Activity: The Marked Ones,2014,40164,5,tt2473682

Danny Pudi,nm2209821,Flora & Ulysses,2021,3928,6.3,tt8521736

Abby Elliott,nm2212031,Clara's Ghost,2018,271,4.3,tt7562932

Kiernan Shipka,nm2215143,The Silence,2019,38732,5.3,tt7315484

Johnny Simmons,nm2215447,The Late Bloomer,2016,9107,5.2,tt1588878

Ursula Corbero,nm2216549,The Tree of Blood,2018,2507,6.4,tt6433832

Charlotte McKinney,nm2217206,Phobias,2021,289,3.7,tt8129682

Andrew Buchan,nm2217601,Intrigo: Samaria,2019,194,5.3,tt6341108

Denyse Tontz,nm2218397,The Perfect Sleep,2009,1068,4.6,tt0435716

Enver Gjokaj,nm2222175,3022,2019,3559,4.5,tt9465600

Briana Buckmaster,nm2225270,Devil in the Dark,2017,1562,4.7,tt5834800

Jennifer Lawrence,nm2225369,X-Men: Dark Phoenix,2019,160139,5.7,tt6565702

Alison Wright,nm2226071,Ask for Jane,2018,168,5.6,tt6466058

Harry Hadden-Paton,nm2227000,Downton Abbey,2019,41092,7.4,tt6398184

Ashley Greene,nm2230865,Bombshell,2019,94404,6.8,tt6394270

Matthew Mercer,nm2233310,One Piece: Stampede,2019,4298,7.6,tt9430698

Ruth Wilson,nm2235721,The Little Stranger,2018,9009,5.5,tt6859762

Mozhan Marno,nm2236560,Wonder Woman: Bloodlines,2019,5371,5.9,tt8752498

Christine Evangelista,nm2237471,Bleed for This,2016,25458,6.8,tt1620935

Mandell Maughan,nm2238126,Between Two Ferns: The Movie,2019,27191,6.1,tt9398640

Freddie Stroma,nm2238815,Second Act,2018,23188,5.8,tt2126357

Katherine Waterston,nm2239702,The World to Come,2020,2942,6.1,tt9738716

Amy Manson,nm2240061,Doom: Annihilation,2019,8042,3.6,tt8328716

Avan Jogia,nm2240326,Zombieland: Double Tap,2019,143992,6.7,tt1560220

Kodi Smit-McPhee,nm2240346,2067,2020,5509,4.8,tt1918734

Sterling Knight,nm2241512,The Man from Earth: Holocene,2017,8161,5.3,tt5770864

Cristela Alonzo,nm2242399,The Laundromat,2019,45084,6.3,tt5865326

Lea Seydoux,nm2244205,Oh Mercy!,2019,1641,6.2,tt8359840

Brian Gleeson,nm2244852,Death of a Ladies' Man,2020,130,5.3,tt7923118

Haley Bennett,nm2247245,The Devil All the Time,2020,99133,7.1,tt7395114

Gemma Whelan,nm2247629,Emma.,2020,34941,6.7,tt9214832

Christina Robinson,nm2247732,Philophobia: or the Fear of Falling in Love,2019,296,4.3,tt7003976

Haley Webb,nm2251716,Killer Cove,2019,424,4.3,tt8748236

Natalie Paul,nm2251717,Crown Heights,2017,2130,6.5,tt3268340

Aya Cash,nm2251731,Scare Me,2020,2684,5.7,tt10126434

Joanna Kulig,nm2251846,I Am Lying Now,2019,184,5.1,tt7422258

Annie Murphy,nm2251884,Story of Jen,2008,133,6.1,tt1270275

Charlie Tahan,nm2253071,Poms,2019,4328,6,tt5125894

Adeel Akhtar,nm2253821,Enola Holmes,2020,132681,6.6,tt7846844

Bella Thorne,nm2254074,The Babysitter: Killer Queen,2020,28110,5.8,tt11024272

Eliza Coupe,nm2255288,Making Babies,2018,575,5.6,tt6644632

Andrea Brooks,nm2255698,Welcome to the Circle,2020,222,3.3,tt3918800

Donald Glover,nm2255973,The Lion King,2019,216211,6.9,tt6105098

David Lyons,nm2256017,Truth,2015,19056,6.8,tt3859076

Daniel Kaluuya,nm2257207,Judas and the Black Messiah,2021,31948,7.6,tt9784798

Nazanin Boniadi,nm2258164,Bombshell,2019,94404,6.8,tt6394270

Danay Garcia,nm2261396,Sniper: Ultimate Kill,2017,3529,5.6,tt6349302

Claudia Kim,nm2263791,Fantastic Beasts: The Crimes of Grindelwald,2018,228015,6.6,tt4123430

Robbie Kay,nm2264199,Blood Fest,2018,4706,5.4,tt7208564

Isabelle Fuhrman,nm2265157,Tape,2020,150,4,tt5769790

Dora Madison,nm2267725,Lapsis,2020,730,6.1,tt11540272

Camilla Arfwedson,nm2268310,Tom and Jerry,2021,18880,5.2,tt1361336

Graham Patrick Martin,nm2269032,Somewhere Slow,2013,265,5.4,tt1928338

Toby Regbo,nm2269396,Fantastic Beasts: The Crimes of Grindelwald,2018,228015,6.6,tt4123430

Laura Wiggins,nm2270016,InstaPsycho,2020,267,4.6,tt9024292

Pihla Viitala,nm2273799,Maria's Paradise,2019,239,5.9,tt5024674

Tiffany Boone,nm2274707,The Midnight Sky,2020,70419,5.6,tt10539608

Lauren Ash,nm2274847,The Disaster Artist,2017,140240,7.4,tt3521126

Carrie Ruscheinsky,nm2275638,Mountain Men,2014,1535,5.9,tt3529664

Merritt Patterson,nm2278896,Unbroken: Path to Redemption,2018,2599,5.8,tt7339792

Emily Wickersham,nm2278978,Glitch,2015,134,5.5,tt2520306

Jolene Anderson,nm2279579,Prey,2019,1823,4.7,tt5699928

Taylor Schilling,nm2279940,The Prodigy,2019,23477,5.9,tt4504044

Colby Minifie,nm2281371,I'm Thinking of Ending Things,2020,65527,6.6,tt7939766

Lauren Socha,nm2282610,Shed of the Dead,2019,1518,4.9,tt3602422

Gareth Edwards,nm2284484,Star Wars: The Last Jedi,2017,571591,7,tt2527336

Nikki Blonsky,nm2284889,Ghost in the Graveyard,2019,1307,4.5,tt7124092

Eugenio Siller,nm2288366,Tod@s Caen,2019,527,4.9,tt7549776

Michaela McManus,nm2288842,The Block Island Sound,2020,4112,5.2,tt8747160

Adhir Kalyan,nm2290876,Chemical Hearts,2020,8728,6.3,tt5843876

Zoe Margaret Colletti,nm2292661,Scary Stories to Tell in the Dark,2019,62827,6.2,tt3387520

Jon Cor,nm2295100,The Exorcism of Molly Hartley,2015,4096,4.6,tt3800796

Madisen Beaty,nm2295293,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Natalie Morales,nm2295540,The Little Things,2021,51012,6.3,tt10016180

Kevin Guthrie,nm2295590,Concrete Plans,2020,373,5.2,tt10975750

Alma Jodorowsky,nm2300160,Selfie,2019,539,5.6,tt8572922

Brant Daugherty,nm2301213,Timeless Love,2019,1044,7,tt9702698

Leah Lewis,nm2301427,The Half of It,2020,29358,6.9,tt9683478

Dakota Blue Richards,nm2301950,ChickLit,2016,362,4.7,tt3865238

Megan Ferguson,nm2303079,The Broken Hearts Gallery,2020,4364,6.2,tt2140571

Charlyne Yi,nm2304722,Happily,2021,1352,5.3,tt9849004

Javier Botet,nm2306701,His House,2020,27103,6.5,tt8508734

Armie Hammer,nm2309517,Crisis,2021,3276,6.1,tt9731682

MacKenzie Porter,nm2311411,Date and Switch,2014,7708,5.7,tt1878942

James Wolk,nm2312345,Mercy,2016,3057,4.2,tt5710042

Rebel Wilson,nm2313103,Jojo Rabbit,2019,310904,7.9,tt2584384

Marina Squerciati,nm2313758,Marshall,2017,21402,7.3,tt5301662

Maia Mitchell,nm2314596,The Last Summer,2019,11491,5.6,tt7957694

Luke Arnold,nm2315197,Half Magic,2018,1206,4.7,tt4738776

Katia Winter,nm2316016,10 Things We Should Do Before We Break Up,2020,797,4.7,tt7939428

Mickey Sumner,nm2316017,Marriage Story,2019,254196,7.9,tt7653254

Thesy Surface,nm2316545,The Host,2020,574,4.9,tt8316568

Kate Siegel,nm2318089,Gerald's Game,2017,91783,6.5,tt3748172

Anna Camp,nm2319871,The Lovebirds,2020,21770,6.1,tt8851668

Rona-Lee Shim'on,nm2320515,A Quiet Heart,2016,143,6.4,tt5907852

Brett Dier,nm2322192,The New Romantic,2018,1960,5.7,tt7456534

Happy Anderson,nm2322283,Bad Boys for Life,2020,134317,6.6,tt1502397

Claire Holt,nm2322853,A Violent Separation,2019,1292,5.7,tt3170458

Christoph Sanders,nm2324912,Faith Based,2020,341,4.9,tt10260692

Tang Wei,nm2325018,The Whistleblower,2019,215,5.1,tt8971476

Zachary Gordon,nm2325393,Dreamcatcher,2021,184,2.7,tt9382172

Mary-Charles Jones,nm2325460,Identity Thief,2013,125970,5.7,tt2024432

Nicolette Robinson,nm2325775,One Night in Miami...,2020,21368,7.2,tt10612922

Vanessa Ray,nm2326075,All in Time,2015,313,5.4,tt3247286

Jeananne Goossen,nm2332964,Debug,2014,2331,4.3,tt2769184

Landon Liboiron,nm2334994,Come True,2020,2996,6,tt7026488

Sara Vickers,nm2335154,Connect,2019,139,6,tt8804688

Cassidy Freeman,nm2336905,We Go On,2016,3964,5.8,tt3904278

Greta Lee,nm2336966,Spider-Man: Into the Spider-Verse,2018,389682,8.4,tt4633694

Molly McCook,nm2337445,Trash Fire,2016,2878,5.9,tt5076792

Park Shin-Hye,nm2339975,#Alive,2020,27014,6.2,tt10620868

Kelly Frye,nm2340245,Danger One,2018,1908,6.2,tt6504538

Rebecca Root,nm2340289,Creation Stories,2021,472,6.3,tt5693182

Michelle Buteau,nm2345104,Happiest Season,2020,27504,6.6,tt8522006

Eli Goree,nm2345856,One Night in Miami...,2020,21368,7.2,tt10612922

Sophie Wu,nm2348343,Kick-Ass 2,2013,256514,6.5,tt1650554

Lucas Hedges,nm2348627,Let Them All Talk,2020,7003,6.1,tt10808832

Rico Rodriguez,nm2349726,Americano,2016,242,4.4,tt3181400

Dev Patel,nm2353862,I Lost My Body,2019,27454,7.6,tt9806192

Ben Schwartz,nm2355635,Music,2021,5657,3,tt7541720

Jordan Patrick Smith,nm2356851,Unbroken,2014,151468,7.2,tt1809398

Hannah Murray,nm2356940,Charlie Says,2018,3072,5.8,tt1759744

Taylor Swift,nm2357847,Cats,2019,43504,2.8,tt5697572

Natalie Martinez,nm2358540,UglyDolls,2019,5907,5,tt1946502

Nathan Fielder,nm2358709,The Disaster Artist,2017,140240,7.4,tt3521126

Katy Wix,nm2360449,Horrible Histories: The Movie - Rotten Romans,2019,2202,5.2,tt7715070

Maxim Baldry,nm2360755,Last Christmas,2019,56564,6.5,tt8623904

Christian Hillborg,nm2361583,Love Wedding Repeat,2020,17923,5.5,tt5096470

Daniel Lissing,nm2361807,John Doe: Vigilante,2014,8262,6.6,tt1418754

Caity Lotz,nm2362068,Small Town Crime,2017,9685,6.6,tt5751998

Amber Rose Revah,nm2362244,Concrete Plans,2020,373,5.2,tt10975750

Stephanie Sigman,nm2362713,Annabelle: Creation,2017,114206,6.5,tt5140878

Sarah Levy,nm2363049,Larry Crowne,2011,64035,6.1,tt1583420

Lindsey Broad,nm2365442,Trust,2021,432,5.5,tt3986420

Betty Gilpin,nm2365811,The Hunt,2020,73486,6.5,tt8244784

Bob Morley,nm2366079,Lost in the White City,2014,126,5.6,tt2873280

Andrew J. West,nm2366201,Antiquities,2018,804,5.9,tt6093618

Zoe Kravitz,nm2368789,Viena and the Fantomes,2020,508,4.1,tt3344686

Hugh Skinner,nm2369260,Mamma Mia! Here We Go Again,2018,81885,6.6,tt6911608

Fala Chen,nm2371196,Revenge of the Green Dragons,2014,3759,5.3,tt1396523

Mary Chieffo,nm2371448,Miss Dial,2013,807,6.1,tt1819601

Olivia Grant,nm2372275,The Last Vermeer,2019,1065,6.7,tt8337320

Jen Lilley,nm2373595,Off the Menu,2018,841,5.7,tt6140580

Josie Loren,nm2374841,21 & Over,2013,72311,5.8,tt1711425

Ryan Eggold,nm2375297,Never Rarely Sometimes Always,2020,17086,7.4,tt7772582

Siobhan Murphy,nm2377551,Filth City,2017,460,4.2,tt5155486

Melissa Ordway,nm2377802,Con Man,2018,695,4.7,tt6675400

Lucy Boynton,nm2377903,Locked Down,2021,7247,5.2,tt13061914

Amanda Hale,nm2380918,Star Wars: Episode IX - The Rise of Skywalker,2019,383068,6.6,tt2527338

Amy De Bhrun,nm2381142,End of Sentence,2019,1589,6.8,tt6910006

Logan Miller,nm2383250,Shithouse,2020,2103,7,tt11618536

Harold Torres,nm2386306,"Sonora, the Devil's Highway",2018,478,6.3,tt6833964

Emily Beecham,nm2387806,Outside the Wire,2021,32829,5.4,tt10451914

Kevin McHale,nm2389665,Boychoir,2014,6479,6.7,tt3302706

Aditi Rao Hydari,nm2390814,The Girl on the Train,2021,6842,4.2,tt8907992

Bronagh Waugh,nm2391026,A Dark Place,2018,4056,6.2,tt5936866

Dan Levy,nm2391794,Happiest Season,2020,27504,6.6,tt8522006

Karen Gillan,nm2394794,The Call of the Wild,2020,40272,6.8,tt7504726

Christopher Mintz-Plasse,nm2395586,Promising Young Woman,2020,61956,7.5,tt9620292

Brooklyn Decker,nm2395937,Support the Girls,2018,6580,6.4,tt6859352

Catherine Steadman,nm2397300,Astral,2018,2784,4.8,tt4765240

Sia,nm2397981,Music,2021,5657,3,tt7541720

Luna Blaise,nm2399046,Concrete Kids,2018,100,6.1,tt6107562

Annalise Basso,nm2399383,The Bloodhound,2020,259,4.6,tt6920798

Kelli Berglund,nm2399914,Cherry,2021,16260,6.6,tt9130508

Nina Dobrev,nm2400045,Lucky Day,2019,2258,5.1,tt7248248

Will Poulter,nm2401020,Midsommar,2019,210462,7.1,tt8772262

Alden Ehrenreich,nm2403277,Solo: A Star Wars Story,2018,297940,6.9,tt3778644

Willow Smith,nm2405238,Madagascar: Escape 2 Africa,2008,207936,6.6,tt0479952

Ada-Nicole Sanger,nm2405500,Grown Ups 2,2013,142064,5.4,tt2191701

Rochelle Neil,nm2406518,Terminator: Dark Fate,2019,153556,6.2,tt6450804

Mikaela Hoover,nm2409479,Holidate,2020,47292,6.1,tt9866072

Nushrat Bharucha,nm2410391,Chhalaang,2020,15295,6.4,tt8983164

Julee Cerda,nm2410458,You're Not Alone,2020,281,3.7,tt6332158

Evin Ahmad,nm2411644,Call Mom!,2019,421,5.5,tt11173524

Ashley Rickards,nm2413197,Smiley Face Killers,2020,539,3.6,tt12757438

Georgia King,nm2415436,The Lost Husband,2020,3550,6,tt4257940

Matt Oberg,nm2417670,Brave New Jersey,2016,463,5.4,tt4660172

Chris Coy,nm2421211,The Killing of Two Lovers,2020,525,7.2,tt10702148

Cody Christian,nm2421367,Assassination Nation,2018,16142,6,tt6205872

Emilie Ullerup,nm2422305,Extracurricular,2018,751,5.4,tt5589212

Magnus Bruun,nm2422401,Darkland,2017,5734,6.6,tt5431082

Shayne Topp,nm2425775,A Sort of Homecoming,2015,227,5.8,tt3303652

Faye McKeever,nm2427837,Pond Life,2018,258,6.1,tt7033192

Andre Holland,nm2428245,Passing,2021,163,7.2,tt8893974

Ellen Adair,nm2436248,Trick,2019,2521,4.9,tt9177040

Amber Nash,nm2436722,Axis,2017,209,4,tt4971346

Seychelle Gabriel,nm2437267,Blood Fest,2018,4706,5.4,tt7208564

Mirrah Foulkes,nm2438791,War Machine,2017,42444,6,tt4758646

Dreama Walker,nm2439111,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Matthew McNulty,nm2439913,Running Naked,2020,147,5.1,tt8502944

Jocelin Donahue,nm2439994,Browse,2020,115,3.6,tt5580306

Hailey Bieber,nm2440257,Ocean's Eight,2018,191139,6.9,tt5164214

Gina Carano,nm2442289,Daughter of the Wolf,2019,3784,4.7,tt7615052

Hana Mae Lee,nm2443438,Phobias,2021,289,3.7,tt8129682

Nicola Peltz,nm2443758,Holidate,2020,47292,6.1,tt9866072

Caitlin McHugh,nm2444118,Random Tropical Paradise,2017,339,4.5,tt5244974

Emily Rose,nm2448361,Boyfriend's Deceit,2018,129,5,tt8515802

Meaghan Martin,nm2449480,Safelight,2015,1825,5.9,tt2190467

Alice Kremelberg,nm2450512,The Trial of the Chicago 7,2020,123084,7.8,tt1070874

Christina Marie Karis,nm2458187,Bolden,2019,452,5.6,tt0858419

India de Beaufort,nm2459822,"Run, Fatboy, Run",2007,65840,6.6,tt0425413

Ashlynn Yennie,nm2460100,Faith Based,2020,341,4.9,tt10260692

Necar Zadegan,nm2464261,Meth Head,2013,408,5.6,tt1709694

Jade Tailor,nm2466188,Sinfidelity,2020,106,5,tt11966138

Eve Mauro,nm2466273,Agent Revelation,2021,418,4.2,tt8955940

Quinton Aaron,nm2466842,Fishbowl California,2018,828,5.3,tt5547910

Georgina Reilly,nm2468050,Goalie,2019,209,6,tt8243286

Miranda May,nm2468180,Lower Learning,2008,2534,4,tt1129381

Arsher Ali,nm2468782,The Dig,2021,49173,7.1,tt3661210

Noah Munck,nm2470538,Shrek Retold,2018,1012,7.5,tt9334162

Kunal Nayyar,nm2471798,Trolls World Tour,2020,17584,6.1,tt6587640

Kyla Kenedy,nm2472838,Love Is All You Need?,2016,865,6.3,tt2259122

Niall Matter,nm2473076,The Predator,2018,117581,5.3,tt3829266

Lachlan Buchanan,nm2473719,Ford v Ferrari,2019,304507,8.1,tt1950186

Jake McLaughlin,nm2474864,Another Time,2018,771,4.5,tt3451984

Carla Tassara,nm2478830,Ready to Mingle,2019,2091,5.9,tt6736198

Natalie Alyn Lind,nm2480636,Mockingbird,2014,2246,4.1,tt2125685

Jacqueline MacInnes Wood,nm2480943,Final Destination 5,2011,107657,5.8,tt1622979

Hadas Yaron,nm2481725,Mary Magdalene,2018,8835,5.9,tt5360996

Nora Arnezeder,nm2482391,Berserk,2019,221,3.8,tt6193470

Wrenn Schmidt,nm2486357,The Good Catholic,2017,850,5.3,tt4721404

Elisa Lasowski,nm2489799,Night Shift,2020,823,5.2,tt9850344

Suri Cruise,nm2490665,Oblivion,2013,489602,7,tt1483013

Charlotte Ritchie,nm2492359,Benny & Jolene,2014,128,5.2,tt2238420

Rosie Huntington-Whiteley,nm2492819,Mad Max: Fury Road,2015,893476,8.1,tt1392190

Amara Karan,nm2496312,The Death & Life of John F. Donovan,2018,5648,6.2,tt4042818

Sarah Greene,nm2497366,Black '47,2018,10575,6.9,tt3208026

Jessica Parker Kennedy,nm2498781,Deep Murder,2019,559,4.3,tt6975598

Uzo Aduba,nm2499064,Beats,2019,4404,6.4,tt8530978

Lena Dunham,nm2501633,Music,2021,5657,3,tt7541720

Logan Browning,nm2503064,The Perfection,2018,36713,6.1,tt7772580

Matt Nable,nm2506835,The Dry,2020,3696,7.3,tt5144174

Scott MacArthur,nm2509902,The Babysitter: Killer Queen,2020,28110,5.8,tt11024272

Angelique Cabral,nm2512132,How It Ends,2021,174,6.1,tt13648228

Selina Lo,nm2512937,Boss Level,2021,18325,6.9,tt7638348

Eva Melander,nm2514156,Pleasure,2021,359,7.1,tt8550054

Kimberley Crossman,nm2522535,The 60 Yard Line,2017,186,4.8,tt5028598

Michael Socha,nm2523072,Creation Stories,2021,472,6.3,tt5693182

Bel Powley,nm2525790,The King of Staten Island,2020,42901,7.1,tt9686708

Tom Vaughan-Lawlor,nm2534167,Avengers: Endgame,2019,849079,8.4,tt4154796

Jessica McNamee,nm2537621,Black Water: Abyss,2020,4039,4.5,tt7978672

Justene Alpert,nm2537810,The Matchmaker's Playbook,2018,1331,6.4,tt7913934

Roger Clark,nm2538760,A Midsummer Night's Dream,2014,218,7.4,tt3812730

Alicia Vikander,nm2539953,The Glorias,2020,2248,5.4,tt7435316

Charlotte Spencer,nm2541046,Misbehaviour,2020,5790,6.2,tt9148706

Jai Courtney,nm2541974,Honest Thief,2020,29630,6,tt1838556

Maude Hirst,nm2542123,Cash and Curry,2008,108,2.9,tt0784979

Alix Wilton Regan,nm2542896,A Nightmare Wakes,2020,197,3.8,tt5607098

Kaya Scodelario,nm2546012,"Extremely Wicked, Shockingly Evil and Vile",2019,81201,6.7,tt2481498

Kate Berlant,nm2547958,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Natalie Madueno,nm2550903,Petra,2018,952,6.7,tt6040806

Lotte Verbeek,nm2551311,The Book of Vision,2020,119,5.4,tt4016312

Melissa Benoist,nm2552034,Jay and Silent Bob Reboot,2019,20363,5.7,tt6521876

Ken Hall,nm2553849,Polar,2019,77205,6.3,tt4139588

Liam McIntyre,nm2553987,The Clearing,2020,663,4.2,tt7411112

Christiane Seidel,nm2554097,Human Capital,2019,4752,5.9,tt9185066

T.J. Miller,nm2554352,Underwater,2020,65825,5.8,tt5774060

Eiza Gonzalez,nm2555462,Godzilla vs. Kong,2021,70048,6.6,tt5034838

Tiffany Espensen,nm2556904,Avengers: Infinity War,2018,860288,8.4,tt4154756

Atticus Shaffer,nm2557831,I'll Be Next Door for Christmas,2018,715,5.4,tt4057146

Jake Ryan,nm2558580,Blue World Order,2019,2355,4.9,tt4457678

Adelaide Kane,nm2560043,Cosmic Sin,2021,3895,2.5,tt11762434

Willa Fitzgerald,nm2560618,The Goldfinch,2019,17453,6.3,tt3864056

Adelaide Clemens,nm2564938,To the Stars,2019,1158,6.2,tt6886080

Elizabeth Gillies,nm2566697,Arizona,2018,7137,5.8,tt2140629

Mekenna Melvin,nm2567203,The Bad Guys,2018,633,6.1,tt2690634

Yuki Kaji,nm2569233,Attack on Titan: Chronicle,2020,4444,8.2,tt12415546

Camilla Luddington,nm2569832,The Healer,2016,6581,6.3,tt4356480

Jamie Campbell Bower,nm2570429,Fantastic Beasts: The Crimes of Grindelwald,2018,228015,6.6,tt4123430

Sophie Rundle,nm2570706,The Midnight Sky,2020,70419,5.6,tt10539608

Tommy Jessop,nm2573241,Day of the Flowers,2012,315,5.5,tt1566503

Madison Riley,nm2576486,Naomi and Ely's No Kiss List,2015,9598,5.5,tt3282858

Lil Rel Howery,nm2577076,Judas and the Black Messiah,2021,31948,7.6,tt9784798

Kim Kardashian,nm2578007,Ocean's Eight,2018,191139,6.9,tt5164214

Emily Wilson,nm2578291,Tenured,2015,481,6,tt4077118

Elen Rhys,nm2580536,The London Mob,2019,103,2.7,tt5350512

Austin Butler,nm2581521,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Cristina Valenzuela,nm2583829,A Whisker Away,2020,5833,6.7,tt11958344

Kelen Coleman,nm2584298,aTypical Wednesday,2020,150,6,tt9324808

Carlson Young,nm2584304,The Blazing World,2021,120,5.1,tt11378876

Tom Hopper,nm2584392,SAS: Red Notice,2021,4600,4.8,tt4479380

Julianne Hough,nm2584600,Bigger,2018,2330,6.4,tt3226786

Toby Leonard Moore,nm2584861,Payback,2021,923,6.1,tt8786654

Emer Kenny,nm2588373,Vampire Killers,2009,19543,5.1,tt1020885

Tahar Rahim,nm2588665,The Mauritanian,2021,14439,7.4,tt4761112

Chanel Cresswell,nm2596460,Strangeways Here We Come,2018,136,4.7,tt4299774

Eve Harlow,nm2602672,The Tomorrow Man,2019,1402,5.7,tt8769848

Gemma Arterton,nm2605345,Summerland,2020,3691,7,tt6841122

Ellie Kemper,nm2608689,The Stand In,2020,1284,4.5,tt7970348

Susie Abromeit,nm2608932,Anatomy of Deception,2014,118,4.7,tt2672660

Sheila Vand,nm2611074,The Rental,2020,20011,5.7,tt10003008

Kaliko Kauahi,nm2618083,Hall Pass,2011,120496,5.8,tt0480687

Benjamin Hollingsworth,nm2618951,Cold Pursuit,2019,58991,6.2,tt5719748

Ryan Lee,nm2619114,Song of Back and Neck,2018,183,5.7,tt6150962

Blanca Soto,nm2620034,Dinner for Schmucks,2010,101850,5.9,tt0427152

Paloma Faith,nm2622465,Youth,2015,72689,7.3,tt3312830

Hera Hilmar,nm2623492,Mortal Engines,2018,112103,6.1,tt1571234

Caitlin FitzGerald,nm2624186,The Trial of the Chicago 7,2020,123084,7.8,tt1070874

Cameron Boyce,nm2624602,Grown Ups 2,2013,142064,5.4,tt2191701

Cassandra Scerbo,nm2628561,Agoraphobia,2015,652,3.4,tt3470656

Kerry Bishe,nm2628935,Happily,2021,1352,5.3,tt9849004

Jay Hayden,nm2632545,LX 2048,2020,981,4.9,tt7400998

Shanley Caswell,nm2632793,1/2 New Year,2019,158,5,tt4461676

Bessie Carter,nm2632843,The Good Liar,2019,28233,6.6,tt5563334

Kimberley Nixon,nm2632878,Offender,2012,3446,6.2,tt1821427

Briana Venskus,nm2633241,Then Came You,2018,10098,7,tt4859168

Asa Butterfield,nm2633535,Greed,2019,5135,5.7,tt8972256

Aidan Turner,nm2636108,Love Is Blind,2019,595,5.1,tt4712086

Manuel Garcia-Rulfo,nm2636310,Greyhound,2020,72827,7,tt6048922

Chris Titone,nm2636836,Hubie Halloween,2020,39958,5.2,tt10682266

Crystal the Monkey,nm2640714,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,5414,6.3,tt4940370

Stefanie Scott,nm2640887,Girl in the Basement,2021,1634,6.3,tt13269536

Johnny Young,nm2641020,Ayla: The Daughter of War,2017,34936,8.4,tt6316138

Shelley Hennig,nm2645189,When We First Met,2018,43177,6.4,tt5783956

Emily Swallow,nm2646861,Haunting of the Mary Celeste,2020,391,3.2,tt13192570

Brea Grant,nm2647420,Happily,2021,1352,5.3,tt9849004

Alisha Boe,nm2647981,"Yes, God, Yes",2019,10702,6.1,tt8949056

Torrance Coombs,nm2650700,The Last Heist,2016,2489,3.6,tt4743562

Adele Exarchopoulos,nm2650819,Ballsy Girl,2020,619,5,tt9372172

Laura Haddock,nm2652095,Guardians of the Galaxy Vol. 2,2017,580143,7.6,tt3896198

Grant Gustin,nm2652716,Krystal,2017,1384,5.5,tt0835802

Angus Imrie,nm2653929,Emma.,2020,34941,6.7,tt9214832

Maude Apatow,nm2654829,The King of Staten Island,2020,42901,7.1,tt9686708

Caleb Landry Jones,nm2655177,Viena and the Fantomes,2020,508,4.1,tt3344686

Jason Cermak,nm2656786,Mommy Is a Murderer,2020,173,4.7,tt10514432

Esme Bianco,nm2657974,Living Among Us,2018,1856,5.2,tt3334418

Kate Nash,nm2658542,Horrible Histories: The Movie - Rotten Romans,2019,2202,5.2,tt7715070

Tom Segura,nm2660044,Flinch,2021,450,5.5,tt9670414

Kelly Sullivan,nm2660424,Maybe I'm Fine,2019,106,4.8,tt7294234

Grace Van Patten,nm2665105,Mayday,2021,113,5.8,tt11271800

RJ Mitte,nm2666409,The Oak Room,2020,290,5.4,tt10743534

Ginger Gonzaga,nm2668086,Bad Therapy,2020,596,4.3,tt8488518

Marco Grazzini,nm2670679,Good Sam,2019,2537,5.7,tt9032888

Jonathan Groff,nm2676147,Hamilton,2020,61228,8.5,tt8503618

Joe Jonas,nm2679438,Hotel Transylvania 3: Summer Vacation,2018,59019,6.3,tt5220122

Annie Ilonzeh,nm2679753,Peppermint,2018,58058,6.5,tt6850820

Nick Jonas,nm2679917,Chaos Walking,2021,8140,5.7,tt2076822

Italia Ricci,nm2680758,The Remaining,2014,6701,4.3,tt2714380

Jessica De Gouw,nm2681284,Gretel & Hansel,2020,25445,5.4,tt9086228

Nadji Jeter,nm2684036,Miss Virginia,2019,562,7,tt6246534

Cush Jumbo,nm2685264,The Postcard Killings,2020,6998,5.7,tt4106514

Simon J. Berger,nm2685920,Tradgardsgatan,2017,198,6.6,tt4675986

John Bell,nm2686004,T2 Trainspotting,2017,115332,7.2,tt2763304

Colton Haynes,nm2686262,Bigger,2018,2330,6.4,tt3226786

Emily Cox,nm2686957,Head Full of Honey,2018,1655,4.9,tt5836706

Andrew Dunbar,nm2687006,Dragged Across Concrete,2018,39197,6.9,tt6491178

